#{"t_start": 1764264147.0070379, "env_id": "None"}
r,l,t
112.541338,100,195.496294
116.074945,100,195.987859
117.970889,100,196.552643
119.7921,100,197.076381
109.723239,100,197.631639
112.419005,100,198.176897
121.869063,100,198.69537
112.412816,100,199.141665
110.138269,100,199.59631
111.640044,100,200.105312
83.611594,61,200.374584
115.235928,100,200.857749
124.986654,100,201.296432
85.561348,57,201.507202
109.653906,100,201.946536
111.321524,100,202.313095
103.714888,80,202.579254
113.707384,93,202.989545
118.78774,100,203.341276
70.880014,59,203.573858
96.022446,100,203.973607
118.0697,100,204.388264
100.588122,100,204.737589
89.359899,100,205.105605
112.669112,100,205.546904
112.372478,100,205.913227
117.669849,100,206.298902
113.335328,100,206.655595
105.775636,100,207.01462
118.50614,100,207.372481
118.95432,100,209.396455
115.394948,100,209.830065
119.171036,100,210.2365
113.678868,100,210.580592
111.224473,96,210.917226
90.424023,100,211.304659
107.084768,100,211.682366
128.696131,100,212.1046
129.020291,100,212.543
127.158494,100,212.922493
89.741416,71,213.186738
116.823762,100,213.583385
120.694058,100,213.948197
103.068514,100,214.387691
114.673302,95,214.735821
109.500799,88,215.095456
33.15887,100,215.516146
59.012115,67,216.059093
121.983646,100,216.494492
113.956829,100,217.358959
105.42391,90,217.708362
118.762141,100,218.48411
115.313232,100,219.13522
114.924989,100,219.833016
118.371202,100,220.191418
108.564576,95,220.589721
114.327893,100,221.101311
103.291531,100,221.561026
117.312368,100,222.101582
102.425662,84,222.492124
118.263374,100,222.908664
101.358048,78,223.285827
117.068786,100,223.622409
70.516231,100,223.958413
106.930236,100,224.488624
117.995795,100,224.962923
108.963447,100,225.458014
49.960615,100,225.966381
116.336108,100,226.392926
107.616174,100,226.814454
99.870194,100,227.186235
117.33717,100,227.615336
52.758293,100,228.06029
95.503174,100,228.526742
116.564939,100,229.024571
122.617701,100,229.410811
118.75519,100,229.841166
122.527498,100,230.289215
87.159185,64,230.502303
90.565526,75,230.73969
117.07057,100,231.120095
117.939513,100,231.562739
111.441512,100,233.7418
109.454046,100,234.160031
93.673895,84,234.462927
121.623505,100,234.829247
102.249063,100,235.562018
93.308471,82,236.051755
118.373355,100,236.540897
120.629533,100,237.010025
116.315096,100,237.422887
117.928067,100,237.864065
114.409682,100,238.288791
107.955964,100,238.654866
61.624245,84,238.974126
118.16634,100,239.39732
116.175681,100,239.807205
114.731882,100,240.226235
112.961059,97,240.631045
111.698979,96,240.995028
109.743762,100,241.370815
93.553809,100,241.798176
107.445857,100,242.198406
55.152235,100,242.63749
26.052657,89,242.935585
51.518468,100,243.497314
123.813907,100,243.920612
107.375409,100,244.440152
123.016818,100,245.241593
105.435637,100,245.736053
118.23559,100,246.266516
121.108191,100,246.760647
107.852778,100,247.313565
88.539154,72,247.906228
115.675555,100,248.273227
113.309161,100,248.642897
101.414924,100,249.045143
98.57537,100,249.556447
111.554995,100,250.092624
121.321134,100,250.502534
117.068761,100,250.913316
119.145327,100,251.279436
120.59875,100,251.626969
111.274181,100,252.062443
118.748547,100,252.412093
106.257095,100,252.774993
122.031837,100,253.102754
103.051274,100,253.460716
111.535332,100,253.823347
114.490312,100,254.218399
125.958355,100,254.562486
115.451769,100,254.894936
98.027111,100,255.266794
72.720773,100,257.091969
119.267509,100,257.527568
81.661471,62,257.747369
113.493981,100,258.108209
97.586864,100,258.429567
120.229262,100,258.836174
126.463262,100,259.217625
106.178455,100,259.591413
126.295886,100,260.104706
108.328415,100,260.542745
119.060821,100,260.971957
116.630539,100,261.391694
110.435677,100,261.758461
107.520415,100,262.169526
43.432705,100,262.58154
123.026556,100,263.003349
120.167882,100,263.49412
116.88547,100,263.849293
103.848113,100,264.383941
77.367938,61,264.641383
83.271637,64,264.930435
122.796678,100,265.407379
76.276663,59,265.766349
119.985973,100,266.30507
127.636125,100,266.606117
118.336514,100,266.931834
113.430639,100,267.255024
77.129537,56,267.460438
88.473099,100,267.848738
102.776075,100,268.21895
114.999476,100,268.537627
118.643367,100,268.923408
115.198189,94,269.281997
112.824677,100,269.737775
114.522672,100,270.091482
119.90324,100,270.565429
107.566735,100,270.947701
76.627845,88,271.45274
120.687862,100,271.76416
109.085241,100,272.097445
112.982689,100,272.619174
121.444176,100,273.04817
111.934694,100,273.624435
124.366022,100,274.064698
122.419048,100,274.875001
113.234977,100,275.325951
112.741181,100,275.863704
90.546967,100,276.449389
114.063296,100,276.893041
116.086416,100,277.30893
112.010616,100,277.731852
115.047643,100,278.262395
115.987453,100,280.902212
126.800192,100,281.415588
86.687669,69,281.854243
96.93144,85,282.17246
120.555311,100,282.663826
122.892743,100,283.071477
90.109082,100,283.47558
124.579028,100,283.939209
117.543823,100,284.346755
113.887255,100,284.861701
122.057594,100,285.330002
106.854954,100,285.853827
83.455401,60,286.146438
107.747437,100,286.708079
93.196606,100,287.280745
103.992128,100,287.791515
99.283923,100,288.279557
101.113123,100,288.845695
105.603564,100,289.329144
111.732886,100,289.830971
120.701006,100,290.213014
113.967965,100,290.933525
116.378586,100,291.445312
105.181814,100,291.979823
117.268246,100,292.511771
114.599325,100,292.988327
119.388029,100,293.558055
123.279011,100,293.95308
116.280352,100,294.326563
104.044045,100,294.672382
120.552634,100,295.138889
106.063246,100,295.590488
117.391688,100,295.959561
115.667855,100,296.295582
55.400004,100,296.677553
10.331898,100,297.144222
78.169687,100,297.629651
128.944177,100,298.156231
88.061094,74,298.527335
109.053822,100,299.077408
111.40455,100,299.547038
108.37515,98,300.004444
102.396109,100,300.546666
103.315698,94,300.890124
108.105345,100,301.264589
116.419166,100,301.624341
109.327093,100,301.993933
108.421232,100,302.377637
99.504467,100,302.802911
97.647611,100,303.140505
87.152777,76,303.436483
116.124769,100,304.054082
121.654923,100,306.067793
104.863471,97,306.577316
125.315797,100,307.029477
121.558637,100,307.489807
116.353235,100,307.910352
40.339804,100,308.291624
66.032028,100,308.650162
112.415085,100,308.99148
99.087401,79,309.300531
122.815226,100,309.75391
117.395695,100,310.115565
80.171363,59,310.337221
125.461437,100,310.703479
123.719312,100,311.053787
113.877965,100,311.470253
76.90162,51,311.714447
125.721886,100,312.158258
110.672768,100,312.812411
127.716211,100,313.231376
122.664057,100,313.613971
50.697306,100,313.988654
124.407535,100,314.418083
117.017839,100,314.938042
126.956657,100,315.272592
107.905107,100,315.662657
124.868361,100,316.006292
125.42278,100,316.406731
112.583188,100,316.754278
105.308979,100,317.097579
108.358506,93,317.436548
108.461208,100,317.773728
90.539977,84,318.078039
100.260127,100,318.482655
104.49561,97,318.784049
122.118214,100,319.139446
76.791648,62,319.322832
123.016666,100,319.656124
109.363539,100,320.038349
97.397175,84,320.313938
114.580539,100,320.707777
118.001857,100,321.098384
107.115739,100,321.439078
120.427102,100,321.787546
113.004329,100,322.350453
88.433225,65,322.619915
60.075899,89,323.071227
88.773132,100,323.512793
111.353994,100,324.288762
119.494554,100,324.999586
120.798041,100,325.667114
89.810645,66,325.991488
116.835808,100,326.461794
116.582835,100,326.824966
112.41082,96,329.308655
102.639923,100,329.792938
24.410598,100,330.321431
9.175228,100,330.817801
35.197452,100,331.315225
111.702117,100,331.845449
119.30511,100,332.396973
112.81724,100,332.875196
104.637131,100,333.425985
112.113815,100,333.942597
113.437026,100,334.489225
124.32288,100,335.012049
121.499348,100,335.508004
75.264757,54,335.759424
118.947013,100,336.254656
105.486375,98,336.768223
120.95039,100,337.396227
122.163754,100,337.862967
103.896329,100,338.343577
72.677434,67,338.663618
123.162695,100,339.231171
23.101639,100,339.981452
57.908983,100,340.563699
108.232097,100,341.165725
125.747541,100,341.83895
121.365805,100,342.318923
110.670527,100,342.842893
89.495769,100,343.330848
124.364047,100,343.831839
115.187945,100,344.32523
112.32367,100,345.034613
110.065793,100,345.535448
110.248114,100,345.999137
58.758112,86,346.468068
110.378044,100,346.943893
104.639056,94,347.482133
108.811651,100,347.99032
118.403194,100,348.494706
102.040758,100,348.960227
112.334711,100,349.399457
86.157796,66,349.761356
94.554009,100,350.366797
118.483092,100,350.902611
123.403273,100,351.357446
93.649259,72,351.708231
76.479497,100,352.148261
90.779128,100,352.630417
115.552445,100,353.149558
107.071465,100,353.591555
105.786478,100,354.081339
113.122389,93,354.484485
119.670645,100,357.054635
116.425114,100,357.52204
112.587476,100,358.126324
90.904544,100,358.630019
91.208688,100,359.108549
56.597343,74,359.455156
105.376003,100,359.997809
117.938319,100,360.452542
120.241957,100,360.916341
122.467179,100,361.36481
118.309485,100,361.825431
117.540601,100,362.385016
115.322411,100,362.832201
114.51375,100,363.284903
124.60427,100,363.75246
90.108659,68,364.263722
120.562695,100,364.814455
71.037623,100,365.261006
107.843929,100,365.794517
116.569822,100,366.292948
117.363276,100,366.767153
112.448647,100,367.362701
107.360335,90,367.763134
111.073407,100,368.226537
123.872022,100,368.680918
121.533788,100,369.205206
117.594922,100,369.691326
120.245933,100,370.163492
121.814269,100,370.615626
114.656102,100,371.082495
113.644414,100,371.576585
122.686896,100,372.066891
101.978278,100,372.5538
114.987092,100,373.034214
102.797863,97,373.484651
80.346495,100,374.025036
93.308267,100,374.53594
107.87392,100,375.000924
120.573926,100,375.478956
111.378603,100,375.944645
119.19568,100,376.443773
117.269774,100,377.095906
126.450131,100,377.695511
125.312402,100,378.823286
123.845551,100,379.4737
114.379166,95,380.666271
109.482093,100,382.129234
101.785015,100,383.577569
119.399403,100,384.923414
112.913574,100,385.77717
115.513849,99,386.893514
102.796381,100,389.192485
122.474955,100,389.798987
121.291685,100,391.126132
106.341142,100,391.660112
114.209956,86,392.076176
116.994728,100,392.524438
108.797832,100,392.907813
117.147505,100,393.422989
86.042247,100,393.885745
25.631819,100,394.34449
1.116835,100,394.820785
9.522803,87,395.205028
60.512868,100,395.714747
122.382195,100,396.194173
115.958296,100,396.752585
113.592452,100,397.875774
83.2815,57,398.170443
98.40869,79,398.498047
112.278473,100,399.05731
121.511501,100,399.523966
117.202472,100,399.974582
86.999077,67,400.368132
95.703094,100,400.808742
118.50858,100,401.392638
92.491017,94,401.840949
42.749731,100,402.954147
85.332367,100,403.478241
114.362852,100,403.846996
106.667591,100,404.185396
125.263222,100,404.614056
89.031365,76,404.962736
121.463972,100,405.434867
114.974924,100,406.562325
113.657042,100,407.658206
114.164966,100,409.002361
113.283796,100,409.422903
121.682288,100,409.840372
117.817848,100,410.304497
103.19376,95,410.688255
128.275842,100,411.171583
49.621963,63,411.4679
118.851394,100,411.871009
116.013859,100,412.330308
112.167517,100,412.82375
106.331732,100,413.221343
113.409732,97,413.827137
90.683296,68,414.259456
104.796378,100,414.661366
33.819698,90,415.19339
52.106073,100,415.716333
103.690703,100,416.139508
119.313332,100,416.521034
116.173525,100,416.937685
114.669883,100,419.309058
92.914298,100,419.787035
121.125757,100,420.174737
115.444629,100,420.665884
99.359165,100,421.035789
127.720323,100,421.42006
99.575682,76,421.716007
71.875365,100,422.110411
118.378651,100,422.509922
104.144759,100,422.887318
108.193198,89,423.235368
110.695644,100,423.563578
111.522773,100,423.896937
110.64367,100,424.259446
85.485088,65,424.468608
108.133222,100,424.846802
101.234216,100,425.377343
115.321162,100,425.757301
125.057884,100,426.10316
121.265104,100,426.464151
76.015871,53,426.651896
123.073938,100,427.040387
109.985994,100,427.368019
122.086751,100,427.752001
93.358684,64,427.984506
118.031255,94,428.303537
80.973426,100,428.651489
119.962766,100,428.950948
108.344111,87,429.252575
114.580386,100,429.563064
114.652333,100,429.918511
124.082045,100,430.418376
121.226316,100,430.834524
113.689168,100,431.218234
110.674593,100,431.606032
121.150533,100,431.934741
99.851629,74,432.227029
116.612444,100,432.6256
120.943201,100,432.967959
85.749953,97,433.304576
127.181267,100,433.617831
46.672393,84,433.87116
41.556489,70,434.129364
62.913157,100,434.478168
61.981265,100,434.866528
109.982493,100,435.300771
113.335614,100,435.667461
121.505662,100,436.183316
113.3215,100,436.801522
121.295159,100,437.233825
107.894189,100,437.600386
115.084366,100,438.302261
86.811354,65,444.799029
120.607991,100,445.665607
121.191217,100,446.064926
127.594341,100,446.481008
117.407875,100,446.928301
122.451438,100,447.447964
121.484395,100,448.097447
116.652867,100,449.018533
126.24853,100,449.484027
121.5647,97,449.879705
117.123522,100,450.402333
122.084127,100,450.830369
119.388732,100,451.396914
121.423344,100,451.848244
127.982664,100,452.318865
119.419,100,452.730057
118.228163,100,453.118718
94.298965,75,453.394668
119.914773,100,453.775831
114.197695,100,454.179621
125.138745,100,454.576367
126.674254,100,455.009963
117.914603,100,455.481555
122.799385,100,455.945461
75.247747,100,456.467863
104.274078,100,456.953723
91.891913,71,457.33225
118.151433,100,457.820923
131.290875,100,458.796196
80.167762,60,460.069972
96.734711,100,461.428295
120.546489,91,463.118871
120.733909,100,463.759079
123.380465,100,464.705678
79.75397,72,465.075187
115.621499,100,465.778304
113.235635,100,466.359818
110.971257,100,466.778215
111.868032,100,467.344791
111.467551,100,467.79494
106.067599,92,468.143584
119.388748,100,468.674905
116.998922,100,469.094479
113.172704,100,469.577457
123.89276,100,469.989254
115.320418,100,470.359799
123.583608,100,470.72566
120.43071,100,471.118894
122.584463,100,471.512932
106.670677,88,471.852023
87.306075,73,472.128183
109.013726,93,472.515407
122.980862,98,474.393623
119.789404,100,474.792033
121.753219,100,475.093161
124.594182,100,475.492152
110.552797,100,475.810356
117.44857,100,476.182975
83.030662,56,476.37539
78.708056,81,476.652617
113.06678,100,477.024255
127.653538,100,477.359534
128.078049,100,477.757843
121.596631,100,478.108496
101.818769,100,478.442619
94.004738,100,478.793084
106.222633,100,479.183218
101.054983,90,479.492381
104.918,100,479.918186
120.689565,100,480.242281
129.728941,100,480.604915
115.731071,100,480.942312
105.841552,100,481.363333
137.205327,100,481.742072
118.060565,100,482.11954
108.947528,100,482.497119
96.195752,75,482.741754
94.758653,100,483.041794
102.521928,100,483.412971
122.297888,100,483.808017
105.263373,100,484.107191
96.483177,81,484.57388
126.770759,100,484.914861
118.110767,100,485.281196
119.932814,100,485.591861
103.405549,100,485.962548
123.156445,100,486.283076
121.017979,100,486.598207
121.176375,100,486.990412
110.042582,84,487.256866
111.33405,100,487.656732
122.589398,100,488.030814
119.785242,100,488.388593
112.517841,100,488.690197
102.098534,84,489.034641
110.764384,100,489.373404
96.134608,68,489.906471
88.508683,63,490.123062
116.950395,100,490.538309
125.909672,100,490.89761
121.403579,100,491.320089
122.331788,100,491.655692
89.094035,76,491.928083
111.68829,100,492.222655
119.410334,100,492.641608
