#{"t_start": 1764263382.6949146, "env_id": "None"}
r,l,t
67.450474,100,139.530977
115.926068,100,139.803221
95.326974,76,139.9935
109.743728,100,140.305261
118.226729,100,140.599324
113.092602,100,140.846636
115.245217,100,141.187418
91.466583,91,141.448399
98.405091,100,141.688065
106.092046,100,141.982175
117.626034,100,142.246087
107.676769,100,142.530116
106.226252,100,142.914479
79.486947,97,143.162438
109.078337,100,143.453496
119.685217,100,143.75591
118.772485,100,143.995422
112.485634,100,144.213234
79.932105,87,144.443192
94.907238,100,144.742493
70.845025,50,144.862184
120.801479,100,145.299772
90.967723,100,145.626449
117.961315,100,145.893198
97.896402,80,146.140241
126.161758,100,146.432446
109.032424,100,146.712644
66.617457,53,146.885801
115.989634,100,147.128093
128.850865,100,147.481563
113.909457,100,147.728451
116.588193,100,148.046541
112.459913,100,148.309398
129.817295,100,148.642781
110.861507,100,148.902818
87.278074,77,149.135608
116.162587,100,149.433996
121.532279,100,149.783088
102.356112,80,150.161304
113.391536,100,150.494183
119.574449,100,150.762078
118.05969,100,151.085277
117.319584,100,151.38001
104.585909,98,153.294838
98.408461,100,153.543714
124.078843,100,153.780399
106.032178,100,154.041373
95.633693,78,154.265445
128.519947,100,154.547872
93.115525,100,154.813648
114.465344,100,155.059497
117.185983,100,155.285869
119.142427,100,155.517045
111.978526,100,155.776671
114.723948,100,156.020362
104.654911,100,156.270563
127.343946,100,156.53139
83.8093,100,156.759818
30.953636,97,157.0087
100.323173,100,157.286846
84.163183,100,157.509589
111.800675,100,157.726882
107.522709,100,157.96017
95.925148,100,158.260101
121.671352,100,158.564927
115.714718,100,158.93153
110.224006,100,159.210727
118.418241,100,159.526287
97.857285,78,159.761739
124.855945,100,160.063637
106.455795,100,160.328081
110.640997,100,160.575644
112.240454,100,161.147824
112.768347,100,161.533004
109.665978,100,161.845957
110.421812,100,162.109435
105.265021,100,162.375741
60.218073,90,162.57665
18.59589,100,162.862703
82.295597,100,163.130704
117.790019,100,163.444736
110.85661,100,163.715398
109.603213,100,163.962798
119.11454,100,164.205365
113.031498,100,164.435066
103.570656,80,164.642575
122.143635,100,164.88779
122.466035,100,165.139892
68.658135,56,165.275286
114.87984,100,165.56688
46.924865,100,165.857746
97.164246,100,166.144255
116.810327,100,166.376269
110.690122,100,166.643549
116.928457,100,168.962797
113.175796,100,169.235623
114.708569,100,169.54486
126.332841,100,169.858146
79.301109,65,170.070112
93.668004,100,170.401303
117.640003,100,170.725486
111.992615,100,171.093168
116.681433,100,171.415071
110.441119,93,171.707644
123.371869,100,171.94064
107.680513,100,172.206434
117.917692,100,172.50255
107.794621,100,172.773079
84.078954,76,172.991199
117.339404,100,173.393678
117.697795,100,173.631275
112.920574,100,173.889887
75.193762,71,174.056133
88.267667,88,174.274409
93.860748,100,174.524043
98.840224,100,174.94982
109.227004,100,175.307224
116.34077,100,175.64322
116.233965,100,175.974504
98.438277,100,176.290324
124.140371,100,176.582135
77.137057,100,176.895326
105.092597,100,177.223484
95.107302,100,177.53736
102.697022,100,177.861513
112.051929,100,178.177473
72.442451,100,178.470698
43.82728,100,178.773948
69.498994,84,178.956524
79.463737,84,179.172931
82.439724,79,179.44453
84.031704,100,179.707223
69.771865,57,179.861769
76.772001,79,180.056962
97.270996,100,180.338345
104.567387,100,180.572343
83.638133,100,180.822346
124.289999,100,181.056049
110.280406,100,181.288135
101.172542,100,181.55858
111.183873,100,181.856093
63.56851,84,182.055772
103.995911,100,182.273155
71.70068,100,182.55691
87.448709,100,182.805915
101.287199,100,183.039206
105.373933,100,183.266499
116.283132,100,184.822306
81.299193,100,185.021123
63.129009,100,185.254413
101.3731,100,185.487692
89.433635,100,185.756289
107.119211,100,185.954296
119.283014,100,186.238103
111.21999,100,186.471189
80.863817,80,186.638541
114.971197,100,186.860855
113.527419,100,187.105097
105.972563,100,187.306027
113.221985,100,187.510217
117.055639,100,187.743467
118.081459,100,187.976828
96.962485,100,188.249879
120.405714,100,188.538042
97.95706,85,188.721417
116.095731,100,188.922798
105.828909,100,189.161167
113.755905,100,189.386654
115.992769,100,189.603658
107.697877,100,189.815569
116.617741,100,190.003609
111.051057,99,190.236765
121.929217,100,190.470079
93.367252,92,190.890188
126.764304,100,191.136551
102.186021,100,191.370002
111.260118,100,191.583114
111.681521,100,191.83766
88.751844,70,191.953083
100.714639,100,192.161262
116.896014,100,192.337377
72.437864,53,192.459736
77.833393,77,192.652938
100.421073,100,192.886237
109.925955,100,193.169619
117.250124,100,193.402825
112.446427,100,193.636137
118.847154,100,193.901769
109.29339,100,194.118329
112.763261,100,194.351647
107.192412,100,194.608654
99.631048,96,194.818256
118.411983,100,195.069342
119.441923,100,195.352203
125.066841,100,195.571356
114.869824,100,195.775407
108.466404,100,196.008427
94.405946,100,196.253313
112.196981,100,197.95172
118.202996,100,198.186337
112.590163,100,198.409657
122.836766,100,198.636224
115.347587,100,198.885201
110.480506,100,199.134046
104.914483,100,199.367345
118.043851,100,199.600624
66.823124,84,199.860104
111.312967,100,200.068248
112.063621,100,200.285927
113.170139,100,200.500362
108.737304,94,200.701583
116.106419,100,200.916377
37.190873,67,201.064047
74.827614,100,201.312073
67.085306,100,201.551342
33.128769,100,201.784617
12.598121,100,202.059347
24.92066,100,202.268885
29.939893,74,202.451094
23.717287,93,202.685475
18.445336,100,202.890605
7.52971,100,203.101084
38.954598,100,203.352593
28.350816,81,203.538062
61.558181,100,203.777307
73.399052,80,203.967451
71.447059,100,204.240139
83.786802,97,204.468468
100.100029,100,204.687796
113.113104,100,204.900813
114.578368,100,205.151039
63.747628,57,205.300565
105.511004,100,205.600489
92.739004,100,205.88486
107.44761,100,206.168089
102.701617,100,206.466467
108.849253,100,206.74077
121.631801,100,206.984149
119.31542,100,207.233556
114.419017,100,207.450631
115.523975,100,207.732488
116.432033,100,207.954805
116.808262,99,208.178876
87.25688,74,208.331367
118.032459,100,208.552714
122.817293,100,208.843884
116.535791,94,209.017578
120.608574,100,209.250885
119.647679,100,209.484184
131.363929,100,209.756075
119.796444,100,211.339394
114.420029,100,211.684882
121.217083,100,211.932687
96.764718,100,212.283553
114.761288,100,212.548912
110.843069,100,212.775089
100.9752,100,212.983367
107.023592,100,213.243427
117.815544,100,213.492322
81.061843,100,213.699089
90.160057,100,213.957643
111.430393,100,214.184958
69.290747,100,214.411328
52.507967,100,214.616415
103.712764,100,214.865224
82.183258,65,215.033165
112.334498,100,215.266454
106.047887,100,215.558649
105.155856,100,215.782575
85.781501,100,216.015862
69.678255,94,216.23289
95.894055,84,216.431803
96.515951,100,216.649581
104.8814,76,216.814019
88.743885,65,216.994262
116.283452,100,217.242343
112.803641,88,217.450388
121.849018,100,217.728024
94.876423,77,217.932583
122.666495,100,218.165831
117.542718,100,218.390101
122.787835,100,218.616436
124.616089,100,218.865738
120.741062,100,219.092966
122.768701,100,219.330249
92.630123,73,219.465626
122.547744,100,219.688912
116.663566,100,219.95565
118.206592,100,220.202642
118.23453,100,220.465815
120.123616,100,220.717014
119.393714,100,220.931389
115.411411,100,221.163679
90.325652,100,221.370437
90.170545,100,221.580842
98.238271,100,221.794478
116.164835,100,222.031778
110.125063,100,222.306038
90.887091,100,222.550641
71.909252,100,222.779918
61.352899,100,223.03091
75.120637,100,223.242492
86.976434,100,224.924204
87.868894,100,225.154528
112.484322,100,225.383795
67.503253,70,225.546762
118.226407,100,225.802999
98.661495,100,226.047614
114.635311,100,226.269553
119.51982,100,226.501209
118.103599,100,226.763942
117.503456,100,226.99654
116.453336,100,227.213644
126.998353,100,227.429022
117.728239,100,227.793138
100.724363,79,227.979657
113.282183,100,228.228524
113.293531,100,228.461839
114.327529,100,228.66383
113.172198,100,228.912771
88.771661,64,229.079518
114.69362,100,229.304306
114.570374,100,229.51163
112.309143,100,229.766622
118.421673,100,229.962559
116.011189,100,230.176201
118.447277,100,230.387574
126.059207,100,230.627097
118.079207,100,230.877074
86.353479,77,231.046473
123.141305,100,231.343079
113.15074,100,231.565847
114.609452,100,231.762604
113.674454,99,231.990026
116.404806,100,232.219414
111.187535,100,232.396468
111.241108,100,232.622735
116.78908,100,232.854052
123.115888,100,233.09636
118.894062,98,233.329677
77.398354,100,233.629465
100.549817,100,233.861928
112.553216,100,234.078955
118.095196,100,234.332005
122.641562,100,234.545924
124.69565,100,234.778853
108.044871,100,235.012145
130.509026,100,235.245275
89.278554,67,235.395583
111.001337,100,235.64584
110.532092,100,235.911548
115.47178,100,236.167631
126.057611,100,236.378034
104.010679,100,238.078748
123.928073,100,238.335388
113.948137,100,238.578358
107.427911,100,238.862234
97.21684,100,239.142144
107.39901,92,239.347794
127.297041,100,239.561734
120.003697,100,239.779482
119.747878,100,240.002503
100.261062,100,240.272851
111.124478,100,240.543315
115.03959,100,240.778249
117.682091,100,241.00654
114.489542,100,241.231801
105.136977,87,241.447365
118.667795,100,241.683065
115.81362,100,241.877482
111.479986,100,242.110805
122.857141,100,242.340918
116.773785,100,242.626819
74.678551,54,242.744418
77.453979,59,242.877862
113.012995,100,243.126777
101.821253,100,243.344393
89.351571,100,243.572716
126.761237,100,243.81102
115.414405,100,244.077297
127.467744,100,244.293215
102.961049,100,244.526474
111.157054,100,244.815784
116.804828,100,245.026986
110.5552,93,245.209662
125.81858,100,245.442967
127.321347,100,245.676305
117.393057,100,245.893934
117.844888,100,246.124222
101.595958,79,246.310441
131.369513,100,246.58192
127.472587,100,246.823068
116.170804,100,247.078013
116.053466,100,247.310345
113.850078,100,247.541622
122.765355,100,247.76789
95.269863,76,247.943013
98.666998,100,248.173362
95.580124,91,248.359092
107.169306,100,248.576784
115.761767,100,248.810029
113.218897,100,249.058973
122.915327,100,249.363315
118.880831,100,249.602349
88.109258,56,249.70881
123.361178,100,251.578189
119.06813,100,251.859448
114.654329,100,252.092837
86.14079,63,252.25274
119.375757,100,252.457272
107.780546,100,252.674925
111.180628,100,252.892608
126.087226,100,253.125924
118.613752,100,253.431165
116.551025,100,253.675696
100.27443,76,253.927552
115.365266,100,254.209059
126.478575,100,254.492231
121.393457,100,254.759584
126.22973,100,255.008884
118.2611,100,255.257762
120.128229,96,255.475447
116.034103,100,255.724324
109.208809,92,255.973283
115.162767,100,256.280903
115.466536,100,256.51223
115.140464,100,256.807477
112.827656,100,257.058402
115.385914,100,257.291623
128.350637,100,257.5433
121.31484,100,257.79732
114.398599,100,258.05725
118.093196,100,258.326286
124.889791,100,258.59064
115.854373,100,258.796729
92.448639,88,258.974784
105.694948,88,259.204053
94.694577,78,259.378377
60.51421,49,259.472628
119.917233,100,259.705925
119.597757,100,259.939164
103.790236,100,260.141234
101.793094,100,260.390189
106.329736,100,260.756967
109.362772,100,261.005632
97.103887,100,261.22335
55.985517,51,261.338941
70.56395,61,261.480555
101.236271,100,261.789889
68.16045,62,261.95665
99.181796,100,262.189762
64.555741,55,262.309862
77.024974,71,262.474143
104.55575,100,262.69443
68.039897,67,262.86321
95.162941,100,263.13058
99.637771,100,263.340453
34.83203,42,263.421841
94.599671,91,263.655151
105.378649,100,263.914401
101.989184,100,265.493586
49.012875,49,265.597831
103.045852,100,265.817897
95.806816,100,266.02337
90.161021,84,266.239844
47.610027,43,266.322347
100.481737,100,266.588636
104.428942,100,266.825234
104.572961,100,267.037863
76.956206,99,267.296806
97.86613,100,267.581805
60.785898,57,267.716103
95.966686,100,267.97105
79.621668,78,268.162163
92.481967,92,268.356297
99.020719,100,268.589604
103.526876,100,268.822781
61.932911,56,268.955234
96.562844,98,269.208543
51.253381,53,269.311234
94.307918,100,269.522721
61.094893,72,269.74111
106.551579,100,269.953974
72.683386,76,270.14399
96.422538,93,270.339227
82.19096,78,270.522641
97.115472,100,270.745879
95.944828,100,270.989202
102.230897,100,271.205813
74.288442,65,271.377531
107.464992,100,271.611154
95.883593,100,271.891379
107.195529,100,272.139022
110.130954,100,272.363255
101.698932,100,272.60415
40.566113,40,272.706152
99.242134,100,272.949411
93.051285,100,273.173746
92.76847,100,273.504886
21.789585,44,273.605257
85.271138,100,273.838538
107.330499,100,274.071918
96.913206,100,274.351174
107.46841,100,274.588488
110.600764,100,274.837443
97.230781,90,275.055075
118.138459,100,275.280377
98.293783,100,275.506627
99.454815,100,275.73996
117.981268,100,275.963158
112.722681,100,276.171422
115.924114,100,276.451026
99.330523,100,276.687027
117.586806,100,276.935984
110.342344,100,277.193949
116.648427,100,277.42325
116.755686,100,278.853997
64.717539,57,278.966495
107.150722,94,279.187495
113.857187,100,279.420836
116.02055,100,279.684896
115.653687,100,279.8874
98.912679,92,280.106373
109.739059,100,280.304076
116.929884,100,280.528351
112.433447,100,280.748919
117.058307,100,281.019368
86.649667,67,281.170115
110.709483,100,281.368425
107.111177,100,281.587267
114.03606,100,281.813463
77.817245,57,281.951685
121.685943,100,282.184996
111.925911,100,282.446052
111.980719,100,282.65153
108.631282,100,282.853575
102.979615,100,283.102497
109.427559,100,283.402644
113.49262,93,283.635666
72.83696,55,283.771921
115.250715,100,284.001983
111.067288,100,284.230557
119.690759,100,284.436538
121.529339,100,284.685688
115.772705,100,284.938161
113.682571,100,285.166499
120.33976,100,285.419337
118.265235,100,285.696363
116.635555,100,285.933564
113.877566,100,286.160961
121.591843,100,286.402194
115.534753,100,286.600784
107.37252,100,286.854828
115.194199,100,287.098228
121.643182,100,287.335584
118.251514,100,287.601078
116.016039,100,287.86825
94.063766,70,288.055195
113.899653,100,288.285429
85.620043,65,288.433801
116.182493,100,288.653161
114.967048,100,288.87668
112.404018,100,289.085635
121.034994,100,289.319014
101.931816,98,289.552274
109.998226,100,289.785477
108.314781,100,290.067589
121.441294,100,290.296511
115.764878,100,291.929576
106.205785,100,292.202864
107.360478,100,292.456005
114.456471,100,292.697054
109.840951,100,293.051685
107.495794,100,293.273537
105.170884,100,293.48385
123.77916,100,293.735569
79.736296,59,293.867401
112.531109,100,294.093735
98.132692,78,294.268096
121.56714,100,294.567877
117.620665,100,294.800582
116.752466,100,295.000248
122.859072,100,295.233519
93.62358,79,295.438239
121.610229,100,295.684507
118.848638,100,295.917879
110.999149,100,296.182325
121.632511,100,296.399972
115.658689,100,296.676008
118.467879,100,296.934074
120.778931,100,297.166461
117.597129,100,297.427422
103.922819,100,297.679055
114.056723,100,297.917434
112.812799,100,298.166319
75.389493,56,298.309888
97.101558,75,298.483926
90.616232,100,298.69747
119.176197,100,298.957058
112.240415,100,299.200478
107.230484,100,299.432721
105.035289,100,299.65037
83.587027,69,299.799386
117.609306,100,300.032629
94.382711,74,300.183068
112.325364,100,300.432619
120.279294,100,300.690058
89.988824,75,300.878937
117.019088,100,301.102076
122.63457,100,301.373224
120.385754,100,301.612639
81.704045,59,301.745373
94.065817,69,301.882252
106.544128,88,302.103875
116.094244,100,302.333882
112.724425,100,302.583148
112.388467,100,302.816468
121.873401,100,303.049766
124.410324,100,303.298746
115.039298,100,303.603268
118.550626,100,303.835613
