#{"t_start": 1764261884.9430828, "env_id": "None"}
r,l,t
67.099089,100,155.779756
82.754089,61,155.978295
123.384083,100,156.344844
116.261137,91,156.685011
112.905049,100,157.063416
76.30903,100,157.447421
114.892451,100,157.762665
100.105197,100,158.063282
121.530594,100,158.391522
53.495665,100,158.712054
117.380278,100,160.70531
128.014431,100,161.055666
112.4592,100,161.492487
121.407765,100,161.860494
122.260938,100,162.246207
114.156615,100,162.662401
75.389403,54,162.876047
78.252388,55,163.102135
120.163837,100,163.51736
114.471909,100,164.220594
120.200847,100,164.765566
99.865801,88,165.513676
108.585458,92,166.012297
116.263659,100,166.927785
121.183443,100,167.325853
130.620373,100,167.68742
112.299435,100,168.128033
114.71013,100,168.494448
97.196546,82,168.777886
126.094489,100,169.097915
128.886423,100,169.416143
108.410223,100,169.744353
104.939687,93,170.049009
114.05415,100,170.426711
60.874109,100,170.726494
119.818086,100,171.010832
116.543383,100,171.474214
106.477464,100,171.794019
86.447608,83,172.065784
75.394602,62,172.294953
117.77862,100,172.671505
76.900838,65,172.893868
110.465869,96,173.223956
91.193472,76,173.476949
117.282678,100,173.791568
115.160037,100,174.122896
109.245178,100,174.44819
116.591477,100,174.797724
117.398212,100,175.157336
120.784042,100,175.497962
35.498327,100,175.82551
89.204945,77,176.079057
113.499505,100,176.358802
115.87337,100,176.707685
111.400401,100,177.086875
114.081475,100,177.407539
98.686668,86,177.71198
83.962131,71,177.942815
110.871609,100,178.282104
121.804944,100,178.602919
115.378434,100,178.907297
99.102284,100,179.250154
106.109901,100,179.581237
99.597215,100,181.281059
122.384331,100,181.666432
107.195504,100,181.956691
93.704519,93,182.292066
116.576294,100,182.625315
112.738733,100,182.941808
113.894402,100,183.263564
116.312273,100,183.574077
100.823092,80,183.891863
80.305767,100,184.208275
114.253898,100,184.523954
97.313717,100,184.935788
102.423299,98,185.296257
114.523087,100,185.624718
83.861803,71,186.178126
115.576502,100,186.945526
94.825756,100,187.402435
120.676105,100,187.794056
123.732132,100,188.242771
108.050355,100,188.599157
98.452106,81,188.947712
111.516671,100,189.287462
117.367316,100,189.622977
96.24926,100,189.963985
121.874115,100,190.312961
104.553756,100,190.723559
119.677434,100,191.155375
111.363997,100,191.52267
111.523101,100,191.846563
123.961598,100,192.220658
86.999765,66,192.439033
116.805249,100,192.790527
119.149212,100,193.320537
111.187451,100,193.981762
118.165313,100,194.643056
119.301291,100,195.311684
126.161865,100,195.83641
107.095473,100,196.265671
120.933072,100,196.658449
113.971009,100,196.987847
124.529209,100,197.378691
98.109831,74,197.645154
66.637746,100,198.109646
67.906848,62,198.338485
121.162893,100,198.921911
113.963727,100,199.426561
120.858323,100,199.834807
124.468264,100,200.279366
118.400244,100,200.722294
115.520761,100,201.061882
120.396868,100,201.442002
121.251387,100,201.831509
115.420001,100,204.271148
105.899957,86,204.591377
122.241236,100,204.987888
93.682252,75,205.322998
119.507523,100,205.680592
114.664448,100,206.156813
119.831717,100,206.625021
127.338056,100,207.01371
123.881476,100,207.467441
110.243401,100,207.90375
117.69411,100,208.301094
104.700523,83,208.604073
104.859246,100,208.996643
120.542671,100,209.43032
119.232693,100,209.804221
102.185996,100,210.202895
120.582281,100,210.607925
123.562997,100,211.021616
124.830749,100,211.418526
107.743404,91,211.837371
127.211237,100,212.273397
103.675705,94,212.673662
119.024455,100,213.038793
109.379115,100,213.395469
102.909034,100,213.72473
109.573727,97,214.128008
100.28659,100,214.551928
106.928896,85,214.868269
96.301855,100,215.304146
120.839798,100,215.756086
80.456992,60,216.010851
119.533573,100,216.441114
110.968209,100,216.785239
113.701531,100,217.187364
116.557037,100,217.500959
118.871953,100,217.825968
118.685063,100,218.229588
123.038669,100,218.644807
113.012414,94,219.108353
112.433258,100,219.446501
118.153991,100,219.823848
85.304642,63,220.045438
127.130586,100,220.419865
122.066787,100,220.849712
118.910687,100,221.223158
113.008326,100,221.549178
102.183369,100,221.864705
123.698661,100,222.281515
96.808568,100,222.601055
120.524634,100,223.022595
106.773838,91,223.349948
109.1633,100,223.71804
102.350601,100,225.7796
119.621399,100,226.133693
117.742233,100,226.496286
111.019905,100,226.84938
113.164625,100,227.266855
71.615066,54,227.519454
102.642049,100,227.883358
118.278638,100,228.248838
110.286165,87,228.571853
86.317589,63,228.796703
108.237014,85,229.111445
113.129302,100,229.599445
91.209988,76,229.964598
109.158049,98,230.369319
116.588081,97,231.249583
119.894329,100,232.07577
119.970063,100,232.616048
109.455682,100,233.014889
32.133134,87,233.601991
19.109584,100,234.267408
89.504821,75,234.905237
97.321049,70,235.365403
71.837476,100,235.771859
117.171453,100,236.130764
113.75303,97,236.519101
100.994562,80,236.76504
102.451497,100,237.19722
95.745224,81,237.530262
100.825591,100,237.88046
126.586602,100,238.362643
115.812057,100,238.794941
117.041197,100,239.292046
105.037783,100,239.785579
110.041891,100,240.312285
97.385775,100,240.780935
120.886316,100,241.163211
97.971816,76,241.487479
120.016625,100,241.885751
111.697809,100,242.289304
110.050917,100,242.679567
119.979417,100,243.063093
119.275692,100,243.462763
112.723637,100,243.904581
113.084399,100,244.316866
125.391703,100,244.680071
102.737936,100,245.075361
115.651093,100,245.44565
117.982005,100,245.84661
120.704046,100,246.311688
104.886771,80,246.61316
112.978168,100,247.001857
114.663529,100,247.403887
119.529187,100,247.778563
117.442,100,250.034311
105.233941,89,250.386159
110.166198,94,250.79237
98.517296,100,251.264955
110.986191,100,251.673433
98.118537,100,252.088461
80.641492,100,252.481681
105.268936,100,253.001951
126.18789,100,253.437494
101.523147,100,253.84509
91.978529,74,254.106687
102.005644,100,254.477636
71.286558,73,254.692893
104.157159,100,255.084103
115.819414,100,255.543731
122.639281,100,255.89487
112.467927,100,256.233657
83.471389,67,256.426905
95.823572,100,256.745151
119.333448,100,257.044524
99.834491,100,257.414443
118.221914,100,257.80254
119.10164,100,258.149528
112.525824,100,258.533577
120.602255,100,258.860277
119.802907,100,259.210634
112.104872,100,259.636576
110.444852,100,259.976248
129.00508,100,260.327264
103.419802,100,260.643491
110.461309,100,260.959734
119.893267,100,261.309673
90.158683,72,261.559247
83.331242,63,261.764453
95.878522,74,262.04326
116.62701,100,262.34761
113.797055,100,262.660117
121.208686,100,263.010049
125.822329,100,263.338317
122.87572,100,263.686524
120.59243,100,264.013217
116.117855,100,264.384085
115.282854,100,264.692396
122.155335,100,265.031713
104.002886,77,265.295141
131.927566,100,265.61976
81.476489,68,265.824079
119.130222,100,266.1944
121.173096,100,266.574977
124.064169,100,266.859354
126.951719,100,267.192607
90.277644,77,267.441505
123.920055,100,269.264796
124.674422,100,269.592035
121.941079,100,269.891022
126.443765,100,270.215205
121.985508,100,270.563312
98.546654,95,270.911361
121.215295,100,271.264133
106.178828,86,271.56042
119.884405,100,271.847064
111.32155,100,272.14687
118.988634,100,272.45725
106.152974,100,272.802152
119.101201,100,273.201489
123.565038,100,273.522636
118.921983,100,273.839162
125.145025,100,274.186269
98.364034,77,274.455782
118.20016,100,274.791161
118.37461,100,275.140268
127.211622,100,275.540912
116.235447,100,275.957604
111.429606,91,276.290853
122.040772,100,276.625661
113.895341,100,276.940578
106.059476,100,277.290266
101.698452,100,277.67785
112.22521,100,278.056185
102.07351,100,278.404114
105.59965,100,278.735345
81.879815,61,278.942074
110.080843,84,279.205034
113.549976,100,279.506226
94.144455,72,279.755831
100.762016,100,280.155812
116.047178,100,280.491759
127.332666,100,280.829974
122.188814,100,281.139471
121.643111,100,281.489232
121.483684,100,281.805469
94.035479,85,282.118298
104.544402,100,282.48864
111.800703,100,282.823601
102.636794,100,283.162851
109.713211,100,283.504544
111.503782,91,283.822632
70.939338,65,284.090041
109.975966,100,284.504994
65.458806,53,284.692826
119.235048,100,285.089092
111.040602,97,285.466106
77.908053,63,285.714502
105.445852,100,286.085549
102.525258,100,286.605248
110.975423,100,289.429914
106.850558,100,289.817999
114.944609,100,290.187169
110.872538,100,290.523236
104.334813,100,291.118416
100.227654,100,291.751244
99.217951,82,292.253576
110.165091,100,292.671072
83.433545,59,292.879578
109.66937,100,293.226652
72.551067,50,293.409403
123.170794,100,293.821413
118.294471,100,294.153505
107.142393,100,294.558506
118.86449,100,294.969584
119.941642,100,295.349609
120.836574,100,295.720411
125.570519,100,296.120344
117.441716,100,296.469652
117.225703,100,296.82168
85.876586,58,297.047668
118.276109,100,297.369668
125.301139,100,297.757677
115.498692,100,298.281496
104.653986,100,298.672792
120.316489,100,299.017845
125.563106,100,299.353184
106.325415,100,299.732961
119.038284,100,300.103716
104.168582,88,300.424979
121.88207,100,300.76905
113.55742,100,301.085131
100.828295,100,301.418446
65.336887,58,301.636051
60.59988,53,301.819215
106.52788,100,302.196559
85.100077,78,302.498646
115.850492,100,302.921306
105.75278,100,303.250299
96.676689,100,303.624723
96.118708,100,304.025138
94.816598,100,304.383526
70.085864,76,304.67897
114.39263,100,305.071432
110.680045,100,305.57613
119.680754,100,305.968561
106.075351,100,306.323179
116.101389,100,306.699712
80.403733,65,307.051678
105.207017,100,307.470922
117.431582,100,307.855414
108.107191,89,308.230568
115.854314,100,308.567017
124.142338,100,308.884671
58.51153,100,310.666972
38.196462,100,311.038663
126.029745,100,311.425935
93.280922,100,311.836994
107.683514,100,312.167276
121.102063,100,312.533131
104.398761,100,312.8617
94.052863,80,313.193183
99.160603,100,313.575747
108.133732,100,313.95857
102.694848,100,314.349676
88.860166,73,314.583184
49.512132,100,314.9319
107.164033,100,315.266771
103.750152,100,315.583442
79.095125,65,315.799703
116.452618,100,316.209553
94.706716,78,316.516573
118.398867,100,316.848807
116.108572,100,317.165565
117.460136,100,317.465366
76.562749,100,317.786629
115.620167,100,318.114122
116.427103,100,318.474717
117.93584,100,318.86694
90.575884,71,319.182712
112.947639,100,319.547246
58.38535,39,319.748673
116.162045,100,320.136732
121.649838,100,320.520231
120.169399,100,320.899037
121.01564,100,321.214745
112.16275,100,321.631213
124.716299,100,321.948849
123.377128,100,322.264419
120.934417,100,322.598705
125.590607,100,323.059026
120.080249,100,323.439581
82.299746,71,323.672755
110.030924,100,324.014151
98.643657,82,324.314265
113.911563,100,324.707306
120.38188,100,325.064332
119.896085,100,325.447121
74.697614,61,325.614748
101.287478,83,325.883098
122.394045,100,326.186551
94.438525,70,326.395943
116.235506,100,326.851853
103.231729,81,327.196244
120.340408,100,327.63689
121.690341,100,328.015049
116.490775,100,328.395854
91.647042,70,330.369272
119.840026,100,330.831571
115.423047,100,331.346525
96.475201,66,331.59706
124.182124,100,331.957197
123.311916,100,332.422835
114.743244,100,332.786898
77.429048,65,333.064297
117.156961,100,333.431046
115.732867,100,333.867935
92.667017,100,334.248664
111.193743,100,334.706543
131.744612,100,335.04692
109.41791,100,335.499349
116.401575,100,335.842362
121.356639,100,336.196362
119.187569,100,336.601125
121.763733,100,336.995555
125.043343,100,337.457453
118.448525,100,337.892112
118.574105,100,338.355101
116.504262,100,338.841698
102.125398,86,339.204337
119.790201,100,339.545699
101.678091,91,339.983267
117.858278,100,340.361949
97.266923,84,340.782344
122.100952,100,341.298397
118.025529,100,341.717079
117.988079,100,342.079743
111.897064,100,342.511885
80.075492,57,342.739039
118.585316,100,343.236571
100.671949,81,343.598062
89.660881,66,343.845303
16.688417,100,344.22184
82.67689,62,344.423617
122.468913,100,344.816656
116.882872,100,345.222752
110.214331,94,345.660997
117.792479,100,346.106637
76.842644,58,346.338222
123.616375,100,346.676427
119.507969,100,347.109128
88.552446,100,347.474061
103.131429,100,347.839972
117.837378,100,348.260012
114.080253,100,348.692761
115.153992,100,349.195241
57.84976,74,349.487476
25.652501,100,349.946208
16.721423,100,350.461941
97.111125,100,350.989705
113.241353,100,351.493499
126.414793,100,354.094041
69.169405,100,354.460827
