#{"t_start": 1764260603.5084667, "env_id": "None"}
r,l,t
88.877933,76,127.849231
105.85291,100,128.055518
111.061765,100,128.228816
103.827303,100,128.433403
95.308509,100,128.694933
90.537899,100,130.497221
99.787755,100,130.654388
92.539157,100,130.87965
114.545637,100,131.117922
67.300556,83,131.248235
102.338062,100,131.413074
100.181707,89,131.672115
103.088852,100,135.588194
118.670809,100,135.795033
106.509617,100,135.994099
95.283375,100,136.227317
78.896029,79,136.353187
108.346604,100,136.49535
105.636165,100,136.681012
113.283368,100,136.883107
93.877088,100,137.240381
105.124024,100,137.468029
107.740668,100,137.647882
92.013643,83,137.93903
112.78749,100,138.126448
72.081066,65,138.234894
106.143803,100,138.415833
98.68554,100,138.576777
68.110543,53,138.668077
78.690837,100,138.817513
111.508122,100,138.96753
108.927762,100,139.191023
113.89907,100,139.384122
101.870139,100,139.545393
97.456265,80,143.542948
109.701821,100,143.767576
111.445923,100,143.966841
75.881571,54,144.058211
106.53927,100,144.217925
112.904364,100,144.393581
103.235698,100,144.566453
106.059458,100,144.723493
112.360403,100,144.861194
105.762291,92,145.01637
115.31639,100,145.170451
120.893142,100,145.327592
107.869516,100,145.506375
81.58997,59,145.638897
107.058649,100,145.78469
121.201299,100,145.983969
117.485506,100,146.18089
77.50993,71,146.306213
105.665179,100,146.467699
70.247379,76,146.582738
114.824502,100,146.795972
104.219406,100,146.9962
116.514574,100,153.626855
111.899002,100,153.873567
88.75341,100,156.108038
125.587787,100,156.313656
97.836529,84,156.507467
109.341122,100,156.940178
119.488208,100,157.173939
122.687547,100,157.550759
114.639263,100,157.779069
105.566017,100,158.009305
122.588617,100,158.376375
97.683765,87,158.570243
92.237393,100,158.782777
95.507883,100,158.989316
75.975015,67,159.133786
117.2013,100,159.324229
125.561562,100,159.54595
92.395158,86,159.740731
130.001947,100,159.958023
113.850651,100,160.156694
109.978491,100,160.362291
122.209826,100,164.495349
112.713197,100,164.705782
112.399709,100,164.920577
91.639157,77,165.084792
109.626131,100,165.302852
112.671969,100,165.494774
120.171175,100,165.739944
117.957998,100,165.938586
86.217098,70,166.063659
108.717573,85,166.206471
103.390176,100,166.378507
110.664205,100,166.571732
122.754431,100,166.738385
120.58188,100,166.925302
89.867958,82,167.073373
106.328679,98,167.240475
82.551477,77,167.361239
118.516417,100,167.55597
98.507262,100,167.812318
111.218274,100,168.005834
111.755077,100,168.189364
74.135467,51,168.270392
117.580217,100,172.253982
109.489509,100,172.459602
115.595847,94,172.654989
115.103699,100,172.886641
116.757999,100,173.120544
85.998463,75,173.252779
83.179112,73,173.393722
107.376029,100,173.587085
102.137207,100,173.783644
119.9894,100,173.973692
110.783524,100,174.171361
119.249507,100,174.337264
119.051294,100,176.016966
110.354332,100,176.221817
116.688063,100,176.403213
118.850015,100,176.605908
112.958401,100,176.78678
120.876549,100,176.969776
122.491701,100,177.380199
125.68804,100,177.603494
106.047354,78,177.770621
115.240718,100,181.701152
105.716119,100,181.903204
112.984216,90,182.085817
103.934717,100,182.341619
113.689268,100,182.63538
95.779847,85,182.853002
111.929238,100,183.101919
128.130776,100,183.435678
92.936862,100,183.634102
111.454867,100,183.851775
123.148821,100,184.067945
110.914919,100,184.268322
106.906238,100,184.520642
108.628637,100,184.731635
113.608153,100,184.88596
109.102986,100,185.06853
104.858379,100,185.23487
79.817617,50,185.32959
121.637073,100,185.518766
114.669316,100,185.715547
124.86107,100,185.919024
113.260601,100,186.119498
121.212175,100,190.367621
111.708993,100,190.56617
118.907659,100,190.756148
113.743137,100,190.917131
106.75997,100,191.113619
123.2376,100,191.353112
116.957568,98,191.534109
117.480739,100,191.732557
117.322336,100,191.950339
106.411792,97,192.167903
119.428383,100,192.38145
113.047834,100,192.571766
84.253002,59,192.697446
114.56642,100,192.883401
71.508182,58,193.001111
111.35109,100,193.196998
127.245794,100,193.389439
