#{"t_start": 1764259384.746534, "env_id": "None"}
r,l,t
119.780183,100,243.307419
115.561622,100,243.524119
108.504772,100,243.725587
90.55698,70,243.85742
111.919637,100,244.034688
126.743547,100,244.239521
119.766841,100,244.40759
108.414392,100,244.572861
120.273563,100,244.767111
99.898925,100,244.941602
90.908586,75,245.082985
122.135474,99,248.282849
106.162079,100,248.473939
94.682591,100,248.681711
103.326127,100,248.88234
107.017083,100,249.084947
95.995018,100,249.272062
121.266769,100,249.465586
125.99383,100,249.638613
101.714403,100,249.831501
111.112662,100,250.00637
112.461691,100,250.225273
124.0203,100,250.420735
111.547876,100,250.607184
111.612666,100,250.771681
120.022415,100,250.956668
117.910696,100,252.536958
105.175579,90,252.731415
104.237739,76,252.883103
115.488301,100,253.086862
107.526065,100,253.296845
122.284112,100,253.489538
119.189235,100,256.980749
105.439188,100,257.222114
108.101947,100,257.455561
119.397923,100,257.671996
121.892816,100,257.888563
96.314236,85,258.062613
106.709073,100,258.254706
110.734395,100,258.479906
104.074724,100,258.66299
112.251098,100,258.853622
111.034124,100,259.04718
104.06388,100,259.267662
118.998991,100,259.48175
116.194676,100,259.6467
120.376732,100,259.830182
91.965715,100,260.003246
123.680962,100,260.220938
84.532988,71,260.33758
108.298676,100,260.554827
120.846244,100,260.747336
117.527114,100,260.91981
119.430491,100,264.319585
111.269386,100,264.503452
111.833117,100,264.70419
109.741655,100,264.897549
94.869203,82,265.053401
107.076995,100,265.245844
117.590821,100,265.435629
125.460982,100,265.61252
110.79837,100,265.80351
119.386423,100,266.03106
118.561067,100,266.23543
118.830223,100,266.412369
93.938986,81,266.570384
125.621215,100,266.717671
114.335176,100,266.919733
112.063853,100,267.119962
111.732726,100,267.336578
121.501411,100,267.517452
93.977529,73,267.67067
115.471287,100,267.89534
106.126734,100,268.095177
110.541304,100,271.428056
94.177074,63,271.553191
108.657075,100,271.735609
115.972179,100,271.936553
119.630099,100,273.469039
110.103587,100,273.668797
118.520625,100,273.833966
112.587635,100,274.027295
97.228339,90,274.201693
117.030284,100,274.368833
114.468333,100,274.554732
108.338502,100,274.718186
83.224493,74,275.015496
101.906386,100,275.27732
119.825232,100,275.493865
117.95754,100,275.818549
122.364293,100,276.018473
110.993589,100,276.23504
121.360443,100,276.434408
109.552236,100,276.633408
101.538663,88,276.818302
116.273145,100,280.359639
121.527207,100,280.916672
110.754254,100,281.126185
119.028568,100,281.342896
122.528481,100,281.759082
77.743889,52,281.859693
112.785525,100,282.067369
113.248668,100,282.259326
105.23038,100,282.478012
122.239721,100,282.710636
123.456,100,282.918772
98.642262,100,283.114516
109.437593,100,283.275768
90.104548,100,283.458921
104.626461,100,283.666495
119.37451,100,283.843693
111.876743,100,284.041021
95.271456,81,284.225149
119.259183,100,284.410496
109.13054,100,284.599678
110.118762,100,284.827327
100.526146,71,287.999662
82.606394,93,288.193329
116.959712,100,288.399925
123.790978,100,288.597816
124.758758,100,288.791421
113.224585,100,288.991091
87.714751,69,289.132668
77.471864,69,289.292672
115.163786,100,289.515377
104.097041,100,289.715884
97.46508,83,289.849024
112.020187,100,290.026043
107.937379,100,290.198568
107.474875,100,290.392024
104.178586,100,292.032083
70.985839,83,292.179437
109.02199,100,292.348692
80.82727,66,292.466003
113.745927,100,292.658751
98.704695,100,292.847022
111.143507,100,293.057346
111.941404,100,293.381863
101.149376,100,296.529688
115.733293,100,296.723269
110.967682,100,296.87857
111.92609,100,297.039616
90.611654,66,297.141196
117.589823,100,297.306459
95.167537,100,297.491216
114.18969,100,297.663818
112.813803,100,297.865002
98.521398,87,298.047213
116.574141,100,298.22244
114.051202,100,298.423511
81.903578,77,298.73937
109.055249,100,298.979186
96.751071,82,299.156329
109.056588,93,299.472574
116.397482,100,299.695678
121.601344,100,299.905817
119.686035,100,300.097044
117.386337,100,300.296458
121.765421,100,300.48855
98.247879,100,300.697158
115.61817,100,303.613146
105.536176,100,303.827317
122.989843,100,304.122254
83.186411,66,304.305209
103.455591,100,304.529261
121.157984,100,304.728128
98.091448,98,304.946404
113.924139,100,305.328767
94.302042,100,305.544638
90.855275,73,305.706145
117.597828,100,305.893569
111.869651,100,306.104456
106.253844,100,306.296853
98.832901,81,306.42885
84.768613,75,306.561112
124.38732,100,306.83955
102.647307,97,307.103969
118.182844,100,307.353281
102.242168,100,307.640525
115.318234,100,307.842845
97.963628,90,308.028553
80.077329,63,308.160806
114.013,100,311.662385
