#{"t_start": 1764258185.0826256, "env_id": "None"}
r,l,t
115.675919,100,266.377991
99.342491,100,266.578495
120.234973,100,266.743489
93.498282,97,266.945221
103.879182,100,267.225778
113.163712,100,267.496805
75.143007,56,267.62025
110.806934,100,267.837727
113.088204,100,268.229213
112.271719,100,270.043959
102.013167,100,270.244519
115.130409,100,270.478163
113.428667,100,270.654824
109.202252,90,270.827096
124.750737,100,271.036367
115.377397,100,271.192742
118.999409,100,271.38639
117.786099,100,271.543507
125.044733,100,271.73621
118.228208,100,271.892612
102.122487,100,272.086054
129.402443,100,272.302902
114.230186,97,272.493531
74.372773,56,272.775388
104.870437,100,273.010578
111.137916,100,273.219579
114.328766,100,273.560614
113.75856,100,273.768399
119.605272,100,273.968859
109.79257,87,274.125416
108.690301,100,275.910188
112.572537,100,276.086788
100.323567,93,276.259477
105.008999,100,276.451402
98.321602,100,276.626218
116.69489,100,276.809302
111.551155,100,276.976321
125.654817,100,277.151247
101.723075,100,277.336806
108.936729,100,277.524864
100.549387,100,279.552919
114.510361,100,279.7594
111.925596,100,280.016288
97.381648,100,280.217332
105.450985,100,280.402852
108.137077,100,280.568412
97.707118,100,280.735872
117.238966,100,280.908572
104.663173,100,281.102801
112.333929,100,281.307738
120.807608,100,283.007168
116.828133,100,283.233248
95.980962,75,283.425933
89.080272,80,283.675276
111.675067,100,283.908563
101.013271,100,284.11695
120.105127,100,284.491911
105.244938,100,284.701216
103.662702,100,284.890036
111.606582,100,285.091158
98.419054,100,285.308314
114.170502,93,285.501913
126.623259,100,285.718266
69.78107,56,285.834899
106.092941,85,285.990915
112.125016,100,286.191286
114.676226,100,286.385593
114.516146,100,286.558128
109.485191,100,286.805766
97.558946,83,286.932681
92.048818,80,287.084779
119.040354,100,287.272928
101.091071,88,289.24027
92.912995,78,289.400901
107.713397,100,289.632528
119.854175,100,289.965469
111.684725,100,290.182835
108.187134,100,290.390422
114.328719,100,290.589893
103.951244,100,290.772304
90.606709,75,290.949253
103.554131,100,291.150558
102.979429,100,291.338892
98.697027,83,291.515602
101.921501,100,291.737864
115.66076,93,291.922159
85.002428,88,292.083697
119.839879,100,292.279971
113.442324,100,292.488649
106.520627,100,292.698374
110.337217,100,292.915558
120.851913,100,293.100246
106.513918,100,293.289948
113.030093,100,294.965136
107.402985,100,296.899432
97.679283,100,297.215523
118.374159,100,297.416275
107.444797,100,297.620934
113.483496,100,297.822073
112.015609,100,298.039549
107.758408,100,298.247261
110.867526,100,298.420866
109.335427,100,298.661357
113.2334,100,298.855265
114.520226,100,299.032597
104.143479,100,299.249127
110.099668,86,299.405663
110.976582,100,299.59933
107.708076,82,299.738916
107.941378,100,299.932405
109.130288,89,300.08083
113.122222,100,300.253013
118.012062,100,300.430813
65.488817,54,300.530669
110.097997,100,300.721845
109.42055,100,302.721699
106.27509,100,303.094552
79.226293,67,303.26416
120.722365,100,303.480089
94.107405,77,303.637489
97.090371,100,303.846735
90.274904,65,303.979431
115.861084,100,304.180082
106.330311,100,304.352062
109.537905,100,304.53745
99.906852,100,304.729882
105.151787,100,304.903075
106.553589,100,305.104594
107.032735,100,305.310561
112.691172,100,305.513227
115.750152,100,305.718513
106.03951,100,305.936122
106.347914,100,306.129204
103.986011,100,306.337424
101.093551,100,306.548021
121.415964,100,306.735999
94.826209,88,306.897584
106.920214,100,308.830523
107.079976,100,309.178891
120.064954,100,309.411747
108.270375,100,309.618684
114.399709,100,309.870814
105.030959,79,310.037037
112.833362,100,310.246536
114.352389,100,310.434683
119.168156,100,312.090894
92.122722,100,312.311868
102.268503,100,312.51341
114.5023,100,312.701461
117.040106,100,312.878341
103.74459,100,313.050377
87.763022,73,313.196698
111.562627,99,313.3611
107.014628,100,313.586854
89.399941,100,313.869001
110.300965,100,314.103421
94.266702,69,314.252564
94.189767,100,314.645805
114.513408,100,316.452333
123.679618,100,316.627505
106.694225,100,316.879238
89.53176,100,317.051667
110.72203,100,317.26116
85.697333,100,317.445711
104.671378,100,317.633924
115.381279,100,317.819647
111.680302,100,317.983878
92.738254,100,318.177939
99.237401,100,318.378057
106.364377,100,318.534906
98.660662,100,318.743976
93.669558,100,318.962152
111.176532,100,319.328623
75.603042,55,319.459845
97.836484,85,319.645106
115.05769,100,319.993093
113.725758,100,320.193658
107.573325,100,320.395864
106.718911,100,320.5833
106.238691,100,322.383006
90.090729,74,322.500682
98.904508,100,322.685317
104.013433,100,322.849647
94.342177,78,323.0273
111.316208,100,323.243053
110.059025,100,323.459988
96.59213,100,323.641399
113.505142,100,323.842326
114.142244,100,324.044891
117.868384,100,324.284175
108.838497,100,324.583982
108.494941,100,324.818959
98.936154,100,325.031379
108.137855,100,325.24242
109.283665,100,325.466724
109.799997,100,325.825917
77.695228,68,325.967351
102.024198,100,327.643758
109.176593,100,327.816904
102.350801,100,328.016981
