#{"t_start": 1764257790.1929944, "env_id": "None"}
r,l,t
98.27048,81,170.642039
112.011877,100,170.871135
106.597498,100,171.078386
89.556505,76,171.229183
85.86785,73,171.386249
105.578876,100,171.621985
114.258002,100,171.821361
106.484661,100,172.028849
80.747247,75,172.186275
113.453377,100,172.40425
106.269049,100,172.604182
123.979299,100,172.841266
108.965335,100,173.070592
109.596625,100,173.304013
104.996663,100,173.537064
88.074311,65,173.668087
121.784777,100,173.852693
118.713485,100,175.477093
109.634492,100,178.819084
114.73771,100,179.001126
124.098735,100,179.201575
121.757839,100,179.368102
114.47678,100,179.551631
121.777079,100,179.707946
116.105958,100,179.909458
124.787665,100,180.15099
109.216345,100,180.319461
109.118739,100,180.508808
99.12448,100,180.717454
110.390909,100,180.902654
102.151983,100,181.059369
102.764146,100,181.235947
112.484956,100,181.408694
92.843578,80,181.578108
98.230192,100,181.773182
109.217905,100,181.97519
110.173104,100,182.184501
111.861509,100,182.425182
104.482546,100,185.807804
115.122669,100,186.017057
112.854371,100,186.250399
105.367165,100,186.435061
107.421737,100,186.607728
116.299205,100,186.81696
105.486702,92,187.007818
108.011244,100,187.248159
117.498391,100,187.456491
109.204046,100,187.649425
112.225229,100,187.834871
107.408509,100,188.02309
128.684581,100,188.232655
107.719981,100,188.433033
99.761788,100,188.606254
84.099169,69,188.738632
84.284669,66,188.839504
118.658453,100,189.024513
93.571539,79,189.157234
117.667533,100,189.382425
112.053584,100,189.615709
97.099914,80,189.801343
114.675083,100,193.314986
115.835344,100,193.506893
99.663532,100,193.672977
109.822811,100,193.882453
117.881317,100,194.073542
129.636725,100,194.231865
108.956002,92,194.463691
72.37932,53,194.57178
111.037979,100,194.756657
108.857268,100,196.431133
106.657986,100,196.664071
106.772803,100,196.87281
111.16182,100,197.055688
105.232366,88,197.248205
117.92273,100,197.430231
103.577823,100,197.747465
106.715622,100,197.966104
97.574148,84,198.166008
106.535221,100,198.372718
119.291091,100,198.697298
119.502826,100,198.931815
110.651527,100,201.989202
97.407959,77,202.13002
87.650385,64,202.239318
102.040757,71,202.371345
89.89353,74,202.519219
111.475296,100,202.705515
111.189795,100,202.937909
114.163012,98,203.248484
112.657228,100,203.465054
115.143036,100,203.687921
110.845852,100,204.055939
106.785333,100,204.280587
114.967371,100,204.487549
117.671464,100,204.688055
104.711701,100,204.896625
108.461982,100,205.115008
114.263999,100,205.287478
109.049371,100,205.504767
121.801755,100,205.713068
101.681123,100,205.879745
111.076933,100,206.102919
112.01815,100,206.336667
128.073865,100,209.579131
115.350343,100,209.787172
122.486037,100,209.995755
101.548301,85,210.153165
110.436733,100,210.362536
116.379857,100,210.57959
91.912514,71,210.697145
115.573869,100,210.913842
104.808768,100,211.086413
92.750903,70,211.269598
99.214856,87,211.435263
116.110989,100,211.644884
84.762347,81,211.7852
114.089615,100,211.986838
112.247377,100,212.169592
106.692945,93,212.328711
113.364268,100,212.54534
121.563681,100,212.746779
115.014694,100,212.979914
114.93191,100,214.719522
121.993515,99,214.929684
108.689956,100,215.133626
111.976925,100,218.476881
113.93568,100,218.662191
102.918506,83,218.818203
114.398793,100,219.018718
112.244846,100,219.227947
114.248356,100,219.432726
116.628127,100,219.626725
115.872001,100,219.810924
117.626492,100,220.018088
117.422818,100,220.229375
85.186749,60,220.362025
109.946355,100,220.534557
114.739481,100,220.728975
106.716045,100,220.915787
114.921626,100,221.109755
112.369557,100,221.295135
111.415532,100,221.482307
114.231715,100,221.66832
110.491266,100,221.868088
109.000791,100,222.017646
113.795217,100,222.194838
116.809233,100,225.649188
117.249634,100,225.850846
112.512681,100,226.034453
121.961462,100,226.231465
121.967938,100,226.417581
114.416622,100,226.609967
80.329133,64,226.72663
110.745029,100,226.921559
129.055853,100,227.123576
115.589859,100,227.300484
109.789212,100,227.510581
110.519177,100,227.699917
117.676983,100,227.932184
106.33547,100,228.117006
118.358855,100,228.300441
117.813399,100,228.483072
111.350419,100,228.659694
112.391466,100,228.848636
119.534227,100,229.042246
118.449394,100,229.298549
111.003173,100,233.091176
114.050212,100,233.341477
112.42142,100,233.566003
91.973387,69,233.715401
114.582759,100,234.109483
115.470341,100,234.407214
116.431955,100,234.63082
94.564246,75,236.370193
90.545431,65,236.480588
108.140481,82,236.641658
118.460724,100,236.830443
94.137586,93,237.048156
102.865721,100,237.2487
73.754599,57,237.357312
110.552741,100,237.630289
117.799705,100,237.904681
109.954108,100,238.131241
121.239864,100,238.358531
116.799453,100,238.606789
111.011138,100,238.817256
110.575938,97,238.996698
116.6099,100,239.206279
80.79813,56,239.314941
115.247258,100,242.179422
116.012803,100,242.373061
101.704806,100,242.574264
110.354456,100,242.747014
110.986716,100,243.098893
113.329586,100,243.346904
115.218753,100,243.572139
110.928716,100,243.907452
120.388246,100,244.129921
126.395894,100,244.329006
112.176142,91,244.572339
119.717982,100,244.779008
114.208095,100,244.989133
111.908683,100,245.181044
114.558279,100,245.377882
117.452651,100,245.539091
115.198169,99,245.696497
97.686054,100,245.949291
110.97049,100,246.130348
118.365311,100,246.307001
126.745026,100,246.479643
116.328626,100,249.95617
122.038887,100,250.172708
123.046573,100,250.437894
110.389071,100,250.622852
118.304162,100,250.811097
110.939525,100,250.995994
105.46945,87,251.144418
108.919749,100,251.354058
116.356988,100,251.562644
123.542136,100,251.745591
118.364578,100,251.928584
90.945795,73,252.053866
117.831057,100,252.222597
110.185389,97,252.395163
112.227761,100,252.649271
110.86726,100,254.346181
104.322802,100,254.544804
114.209617,100,254.737346
116.995947,100,254.96253
120.369658,100,255.170316
106.769081,100,255.360265
114.378503,100,258.842906
102.893875,100,259.036554
122.632342,100,259.25711
118.761343,100,259.486382
