#{"t_start": 1764261054.9745224, "env_id": "None"}
r,l,t
113.287015,100,167.335524
102.092331,100,167.55504
72.74868,60,167.711398
111.322527,100,167.904215
118.226068,100,168.107202
107.293789,100,168.269101
103.729394,100,168.454471
117.561002,100,168.636327
99.237256,100,168.832188
114.496166,100,169.019855
112.388803,100,169.202845
109.725581,100,169.417199
114.655384,100,169.603422
92.932447,100,169.823808
101.53989,100,170.036081
106.003808,100,174.9188
106.062162,100,175.13577
109.382985,100,175.339978
106.965628,100,175.550614
101.570793,100,175.752756
115.717295,100,175.935889
100.306461,100,176.134892
116.760645,100,176.335897
102.733865,100,176.548993
94.062174,98,176.752564
106.206409,100,176.935782
101.346912,100,177.11798
102.089986,99,177.323638
107.219268,100,177.493265
96.677731,92,177.683071
98.73234,100,177.8689
107.725413,100,178.138923
105.582327,100,178.384416
111.903317,100,178.645477
99.413106,100,178.925906
101.138813,100,179.230067
112.014961,100,183.367074
103.557978,93,183.600132
110.651817,100,183.869352
114.573107,100,184.100076
102.327951,88,184.32524
104.084467,100,184.554629
109.192217,100,184.800833
120.981933,100,185.034227
114.574463,100,185.267541
117.288626,100,185.516528
122.793215,100,185.748793
104.397713,100,185.984093
109.600431,100,186.267355
101.389297,100,186.503646
115.044952,100,186.753956
108.80356,100,187.032791
90.284353,84,187.266065
84.022699,85,187.498346
119.721747,100,187.769512
119.580141,100,188.013471
106.862065,100,188.249412
104.947113,100,192.166832
106.006559,100,192.366143
114.793082,100,192.589419
116.974107,100,192.806026
109.895548,100,193.039337
112.693133,100,193.282619
104.904876,98,193.494966
118.336633,100,193.703223
110.183871,100,195.419276
119.532262,100,195.663677
109.769996,100,195.862838
112.006348,100,196.081985
122.296313,100,196.307419
109.329793,100,196.595561
99.735285,85,196.912242
99.833255,100,197.139549
105.863649,100,197.4802
104.120618,100,197.781651
80.988617,58,197.915067
113.808101,100,198.130398
120.543682,100,198.331877
94.180545,85,201.752359
118.966206,100,201.93642
82.868032,73,202.240976
112.526048,100,202.479856
95.781903,100,202.713653
111.652441,100,203.058398
101.746363,100,203.256893
107.132575,100,203.466692
115.900452,100,203.663022
113.85841,100,203.879013
100.13245,100,204.080607
124.50956,100,204.291206
105.948796,100,204.479772
117.137309,100,204.646163
121.563706,100,204.874877
108.949153,100,205.097072
101.211918,100,205.280354
108.056892,100,205.463691
109.498295,100,205.646091
113.608398,100,205.828255
115.096697,100,206.029194
68.894092,57,209.279543
106.63372,100,209.5363
109.856151,100,209.734516
115.901509,100,209.928503
83.690725,67,210.061864
110.185341,100,210.246086
100.522149,100,210.395038
106.541361,100,210.612694
122.894342,100,210.823286
114.751317,100,211.017756
110.128244,100,211.206538
112.667088,100,211.378494
108.487305,100,211.594021
118.59169,100,211.812484
108.995765,100,212.0161
109.763073,100,212.211314
113.89674,100,212.429032
99.597636,100,212.646646
100.939713,100,214.283294
112.297449,100,214.466616
107.944898,100,214.660319
128.428295,100,218.065857
111.339766,100,218.276876
110.837132,100,218.486532
108.731238,100,218.67941
104.494591,100,218.902442
112.225308,100,219.127041
93.89843,100,219.294368
107.203942,100,219.466097
112.353899,100,219.659922
115.220711,100,219.859344
109.61372,100,220.042402
83.836098,60,220.127568
102.608332,100,220.3265
115.535759,100,220.52694
103.048253,100,220.732669
111.510266,100,220.912572
112.07681,100,221.146645
118.194258,100,221.359598
108.668468,100,221.541872
115.543056,100,221.713179
112.075409,100,221.916721
114.478178,100,225.691855
105.972128,100,225.85882
96.168743,100,226.062351
103.877036,95,226.243121
112.269703,100,226.4783
109.741133,100,226.692274
89.785014,91,226.859709
112.176832,100,227.068115
93.028765,100,227.239812
102.504458,100,227.408428
110.079072,100,227.590697
110.946844,100,227.758593
120.184442,100,227.940642
110.999791,100,228.140926
107.655506,100,228.325265
114.81275,100,228.50828
129.165137,100,228.766599
102.240494,100,228.959251
110.369506,100,229.17949
102.743855,100,229.375925
101.043333,89,229.52634
95.511657,76,232.858914
116.137692,100,233.040741
87.995459,78,233.174038
113.957932,100,233.383707
107.020975,100,233.588906
111.429866,100,233.820858
119.562072,100,235.343008
120.635479,100,235.506932
115.956946,100,235.690374
107.284908,100,235.92141
99.74071,100,236.124653
126.651831,100,236.307842
108.111103,100,236.606729
104.951377,100,236.868325
94.61192,100,237.090675
110.950611,100,237.407115
109.700951,100,237.605465
87.674488,84,237.791481
108.445929,100,237.990798
106.972248,100,238.252417
89.655068,100,238.457606
95.942628,92,241.361832
111.331645,100,241.540186
120.687191,100,241.707343
118.338713,100,241.962031
95.647726,100,242.251693
118.436286,100,242.473743
99.440943,100,242.698524
107.864153,100,242.944532
103.532847,80,243.089811
117.513856,100,243.440819
82.084939,80,243.595379
105.080369,97,243.794752
120.461717,100,244.000381
109.027664,100,244.189697
95.418846,76,244.322908
126.499919,100,244.52951
118.737181,100,244.705173
111.231757,100,244.906826
106.824772,100,245.153404
107.284059,100,245.338631
90.932051,100,245.538541
111.940555,100,248.937707
118.867472,100,249.149315
105.162742,89,249.3214
107.045344,88,249.575905
104.532994,100,249.810932
108.438676,91,249.986488
98.942277,100,250.271075
115.620531,100,250.537417
113.85234,100,250.822844
122.484933,100,251.036296
115.414966,100,251.253961
111.746619,100,251.586104
107.610689,100,251.918157
117.517078,100,252.142774
112.850337,100,252.353454
102.210585,100,253.954808
113.081637,100,254.193672
97.760664,96,254.370003
119.516213,100,254.568905
112.685954,100,254.770467
92.984199,91,254.935565
116.726143,100,258.272475
117.817959,99,258.46825
102.473686,100,258.69655
110.426058,100,258.906318
114.168361,100,259.068093
123.889683,100,259.27015
120.533919,100,259.453402
128.225241,100,259.65236
110.025187,100,259.843063
112.437524,100,260.023013
109.399325,100,260.203359
106.75827,84,260.386669
115.686324,100,260.585552
105.317293,100,260.803185
106.715313,90,261.033847
107.530093,100,261.242599
114.779936,100,261.42992
112.453946,100,261.615614
110.070403,100,261.784673
119.561116,100,261.968572
118.075382,100,262.17723
120.167371,100,265.609766
82.188102,68,265.750849
102.563863,100,265.951693
96.592855,81,266.10491
92.45771,74,266.252136
123.938636,100,266.465693
117.397288,100,266.651558
111.262795,100,266.818687
105.938412,100,267.01704
100.469563,100,267.218702
107.089361,100,267.409342
110.395588,100,267.614848
92.717778,100,267.834339
116.172492,100,268.047995
115.066829,100,268.249758
106.118995,100,268.450135
116.384346,100,268.680896
119.021086,100,268.868503
113.269623,100,269.066181
121.224016,100,269.268203
120.153674,100,269.466594
120.653282,100,272.866511
90.620002,74,273.020754
111.3376,100,273.215871
113.919056,100,273.399766
111.533314,100,275.058079
111.325171,100,275.250472
105.207381,90,275.4257
94.977917,73,275.549408
88.18205,78,275.682656
115.3906,100,275.883309
113.3744,100,276.082575
110.48988,100,276.416829
81.531136,66,276.561422
113.46645,90,276.733504
115.418375,100,277.13141
111.348261,100,277.350011
107.551303,100,277.568208
105.744495,100,277.764992
115.580419,100,277.966395
109.31399,100,278.17063
119.39867,100,278.365598
95.52747,91,278.530531
109.528296,100,281.758038
113.372144,100,282.065057
118.744493,100,282.304305
100.115929,100,282.649037
113.144196,100,282.856646
107.647236,100,283.048383
121.552148,100,283.282263
83.047102,74,283.443825
117.701085,100,283.631742
99.176308,100,283.846133
111.029326,100,284.019814
114.283979,100,284.214928
109.062761,100,284.39555
101.55744,100,284.631204
107.977734,100,284.838592
112.542121,100,285.017349
113.446427,100,285.198557
119.983948,100,285.408909
115.551708,100,285.616513
103.447279,100,285.798443
118.936086,100,289.189668
114.015004,100,289.380605
107.361865,100,289.579064
87.042117,74,289.750314
120.914729,100,289.914351
119.773157,100,290.096017
115.083058,100,290.278883
118.359449,100,290.47187
78.141281,53,290.563169
119.547629,100,290.728173
112.147883,100,290.949165
104.222986,100,291.169599
89.649456,68,291.335775
95.515437,83,291.501584
100.153125,91,292.931057
113.160186,100,293.151682
123.563858,100,293.351108
113.136778,100,293.600662
109.529556,100,293.779295
111.048559,100,293.980241
116.792467,100,294.244739
115.605811,100,294.513583
107.0227,100,297.746159
100.0909,100,297.929543
121.808324,100,298.162239
105.106381,92,298.34502
118.191119,100,298.541749
117.529483,100,298.734589
107.00085,100,298.929259
94.693795,77,299.111548
112.904987,100,299.293802
118.664115,100,299.491844
91.715353,80,299.844047
107.649079,100,300.077994
113.778581,100,300.345327
123.217879,100,300.799325
112.486721,100,301.045088
110.118765,100,301.26953
110.920956,100,301.50224
113.005044,100,301.738373
99.245948,100,301.977593
106.334915,100,302.244371
111.421674,94,302.459837
114.498913,100,308.729595
109.776665,99,308.999613
114.220219,100,309.252627
113.711517,100,309.89444
112.024019,100,310.171237
111.521283,100,311.366898
128.119691,100,311.860452
110.107003,100,312.157638
122.843277,100,312.487491
126.160592,100,312.759133
110.903562,100,313.086323
113.121096,100,313.651723
105.454996,100,314.034982
111.545227,100,314.331745
124.762433,100,314.607889
113.35303,100,314.902609
112.682622,100,315.158473
116.641023,100,315.430133
121.890793,100,315.675328
111.382991,100,315.960123
125.134913,100,316.208338
111.881353,100,321.047529
113.440316,100,324.639745
100.982773,83,324.872892
106.254376,100,325.280366
119.44659,100,325.551536
114.572599,100,325.851566
111.971356,100,326.138084
111.646427,100,326.4471
69.38361,79,326.669967
119.98267,100,326.996623
109.692065,100,327.363554
117.69495,100,327.62763
106.444037,100,327.925148
110.771085,100,328.363456
107.770836,100,328.717263
110.421996,100,329.003053
111.133586,100,329.299021
105.489461,90,329.555721
120.324113,100,329.843087
108.374173,100,330.116448
123.509787,100,330.460025
109.607245,100,334.62143
115.398081,85,334.838721
108.40539,100,335.142042
109.349295,100,335.655957
113.526709,100,336.04358
110.005149,100,336.376515
100.382152,85,336.631123
118.695526,100,336.904392
122.091334,100,337.209318
108.395336,100,337.507961
116.465161,100,337.879717
99.084966,83,338.181845
112.278523,100,338.890543
124.996739,100,339.270865
74.000037,59,339.588569
77.963836,56,340.209408
112.572557,100,340.60587
109.595084,100,340.966084
84.746374,68,341.188996
112.98192,100,341.472657
108.598946,100,341.74398
94.34921,83,341.974087
109.977297,100,345.771343
102.81925,100,345.983956
112.446926,100,346.17323
113.082689,100,346.385849
105.245905,100,346.633822
